Antibiotic,CASRN,level,name,Genus,MSC,PAF,Imputation
Sparfloxacin,110871-86-8,species,Neisseria gonorrhoeae,Neisseria,2.3575441074760183e-4,0.06666666666666667,FALSE
Sparfloxacin,110871-86-8,species,Neisseria meningitidis,Neisseria,6.322419868020938e-4,0.16666666666666666,FALSE
Sparfloxacin,110871-86-8,genus,Neisseria,Neisseria,3.8607491118748015e-4,0.10526315789473684,FALSE
Sparfloxacin,110871-86-8,species,Plesiomonas shigelloides,Plesiomonas,7.809261615317635e-4,0.2,FALSE
Sparfloxacin,110871-86-8,genus,Plesiomonas,Plesiomonas,7.809261615317635e-4,0.2631578947368421,FALSE
Sparfloxacin,110871-86-8,species,Proteus mirabilis,Proteus,0.0118079843313006,0.7,FALSE
Sparfloxacin,110871-86-8,species,Proteus vulgaris,Proteus,0.01126091434024374,0.6666666666666666,FALSE
Sparfloxacin,110871-86-8,genus,Proteus,Proteus,0.01153120549143568,0.7368421052631579,FALSE
Sparfloxacin,110871-86-8,species,Pseudomonas aeruginosa,Pseudomonas,0.02629307136491809,0.8666666666666667,FALSE
Sparfloxacin,110871-86-8,genus,Pseudomonas,Pseudomonas,0.02629307136491809,0.8947368421052632,FALSE
Sparfloxacin,110871-86-8,species,Salmonella enterica,Salmonella,0.00265350559197702,0.4666666666666667,FALSE
Sparfloxacin,110871-86-8,species,Salmonella Typhi,Salmonella,0.0011680669060995,0.3333333333333333,FALSE
Sparfloxacin,110871-86-8,genus,Salmonella,Salmonella,0.00176053175692412,0.5263157894736842,FALSE
Sparfloxacin,110871-86-8,species,Shigella spp,Shigella,5.663635300016189e-4,0.13333333333333333,FALSE
Sparfloxacin,110871-86-8,genus,Shigella,Shigella,5.663635300016189e-4,0.21052631578947367,FALSE
Sparfloxacin,110871-86-8,species,Staphylococcus aureus,Staphylococcus,0.00142023681455708,0.4,FALSE
Sparfloxacin,110871-86-8,species,Staphylococcus coagulase negative,Staphylococcus,0.00270561057470448,0.5,FALSE
Sparfloxacin,110871-86-8,genus,Staphylococcus,Staphylococcus,0.00196025706070664,0.5789473684210527,FALSE
Sparfloxacin,110871-86-8,species,Streptococcus agalactiae,Streptococcus,0.03947618018019947,0.9333333333333333,FALSE
Sparfloxacin,110871-86-8,species,Streptococcus group C,Streptococcus,0.02512534508008348,0.8333333333333334,FALSE
Sparfloxacin,110871-86-8,species,Streptococcus group G,Streptococcus,0.0232097768252209,0.7666666666666667,FALSE
Sparfloxacin,110871-86-8,species,Streptococcus pneumoniae,Streptococcus,0.01074317476581143,0.6,FALSE
Sparfloxacin,110871-86-8,species,Streptococcus pyogenes,Streptococcus,0.02114574008887041,0.7333333333333333,FALSE
Sparfloxacin,110871-86-8,species,"Streptococcus, viridans group",Streptococcus,0.0237986022057372,0.8,FALSE
Sparfloxacin,110871-86-8,genus,Streptococcus,Streptococcus,0.02234451077789637,0.8421052631578947,FALSE
Spectinomycin,1695-77-8,species,Escherichia coli,Escherichia,0.743074964283001,0.6,FALSE
Spectinomycin,1695-77-8,genus,Escherichia,Escherichia,0.743074964283001,0.6666666666666666,FALSE
Spectinomycin,1695-77-8,species,Mannheimia haemolytica,Mannheimia,0.7471051111681029,0.7,FALSE
Spectinomycin,1695-77-8,genus,Mannheimia,Mannheimia,0.7471051111681029,0.8333333333333334,FALSE
Spectinomycin,1695-77-8,species,Neisseria gonorrhoeae,Neisseria,0.3436446893065328,0.4,FALSE
Spectinomycin,1695-77-8,genus,Neisseria,Neisseria,0.3436446893065328,0.16666666666666666,FALSE
Spectinomycin,1695-77-8,species,Pasteurella multocida,Pasteurella,0.6729491719304876,0.5,FALSE
Spectinomycin,1695-77-8,genus,Pasteurella,Pasteurella,0.6729491719304876,0.5,FALSE
Spectinomycin,1695-77-8,species,Salmonella enterica,Salmonella,1.687113957883842,0.8,FALSE
Spectinomycin,1695-77-8,genus,Salmonella,Salmonella,1.687113957883842,1,FALSE
Spectinomycin,1695-77-8,species,Staphylococcus aureus,Staphylococcus,5.424541428948739,1,FALSE
Spectinomycin,1695-77-8,species,Staphylococcus haemolyticus,Staphylococcus,0.09567108388744132,0.1,FALSE
Spectinomycin,1695-77-8,species,Staphylococcus hominis,Staphylococcus,0.15162849027893122,0.2,FALSE
Spectinomycin,1695-77-8,species,Staphylococcus hyicus,Staphylococcus,2.8519468686711025,0.9,FALSE
Spectinomycin,1695-77-8,species,Staphylococcus warneri,Staphylococcus,0.1826657126143117,0.3,FALSE
Spectinomycin,1695-77-8,genus,Staphylococcus,Staphylococcus,0.5278914162988774,0.3333333333333333,FALSE
Spiramycin,8025-81-8,species,Streptococcus pneumoniae,Streptococcus,0.00585096384533103,0.5,TRUE
Spiramycin,8025-81-8,species,Streptococcus pyogenes,Streptococcus,0.01947833730737217,1,TRUE
Spiramycin,8025-81-8,genus,Streptococcus,Streptococcus,0.0106755349913996,1,TRUE
Streptomycin,57-92-1,species,Bifidobacterium longum,Bifidobacterium,1.3887545640638728,0.7619047619047619,FALSE
Streptomycin,57-92-1,species,Bifidobacterium pseudolongum,Bifidobacterium,4.115690390024816,0.9523809523809523,FALSE
Streptomycin,57-92-1,species,Bifidobacterium spp,Bifidobacterium,2.015432455803434,0.8571428571428571,FALSE
Streptomycin,57-92-1,species,Bifidobacterium thermophilum,Bifidobacterium,5.088179471869948,0.9761904761904762,FALSE
Streptomycin,57-92-1,genus,Bifidobacterium,Bifidobacterium,2.766939838377059,1,FALSE
Streptomycin,57-92-1,species,Campylobacter coli,Campylobacter,0.11953196238366222,0.30952380952380953,FALSE
Streptomycin,57-92-1,species,Campylobacter jejuni,Campylobacter,0.07974181924154207,0.09523809523809523,FALSE
Streptomycin,57-92-1,genus,Campylobacter,Campylobacter,0.09763040580671986,0.35294117647058826,FALSE
Streptomycin,57-92-1,species,Enterobacter agglomerans,Enterobacter,0.09130794057480618,0.21428571428571427,FALSE
Streptomycin,57-92-1,species,Enterobacter cloacae,Enterobacter,0.13779889510831178,0.35714285714285715,FALSE
Streptomycin,57-92-1,species,Enterobacter dissolvens,Enterobacter,0.18667993884475811,0.47619047619047616,FALSE
Streptomycin,57-92-1,genus,Enterobacter,Enterobacter,0.1329282572315698,0.47058823529411764,FALSE
Streptomycin,57-92-1,species,Enterococcus faecalis,Enterococcus,3.204586896299273,0.9285714285714286,FALSE
Streptomycin,57-92-1,species,Enterococcus faecium,Enterococcus,1.5236808308071326,0.7857142857142857,FALSE
Streptomycin,57-92-1,species,Enterococcus hirae,Enterococcus,2.241694083050393,0.9047619047619048,FALSE
Streptomycin,57-92-1,genus,Enterococcus,Enterococcus,2.2203126533152986,0.9411764705882353,FALSE
Streptomycin,57-92-1,species,Escherichia coli,Escherichia,0.2347545349123522,0.5714285714285714,FALSE
Streptomycin,57-92-1,genus,Escherichia,Escherichia,0.2347545349123522,0.5882352941176471,FALSE
Streptomycin,57-92-1,species,Hafnia alvei,Hafnia,0.15606584557362085,0.38095238095238093,FALSE
Streptomycin,57-92-1,genus,Hafnia,Hafnia,0.15606584557362085,0.5294117647058824,FALSE
Streptomycin,57-92-1,species,Klebsiella oxytoca,Klebsiella,0.11307019191161886,0.2857142857142857,FALSE
Streptomycin,57-92-1,species,Klebsiella pneumoniae,Klebsiella,0.08589720786133007,0.19047619047619047,FALSE
Streptomycin,57-92-1,genus,Klebsiella,Klebsiella,0.09855157927477776,0.4117647058823529,FALSE
Streptomycin,57-92-1,species,Kluyvera spp,Kluyvera,0.08162378608057182,0.11904761904761904,FALSE
Streptomycin,57-92-1,genus,Kluyvera,Kluyvera,0.08162378608057182,0.058823529411764705,FALSE
Streptomycin,57-92-1,species,Lactobacillus acidophilus,Lactobacillus,0.2229102520274987,0.5476190476190477,FALSE
Streptomycin,57-92-1,species,Lactobacillus amylovorus,Lactobacillus,0.17866406903981716,0.4523809523809524,FALSE
Streptomycin,57-92-1,species,Lactobacillus crispatus,Lactobacillus,0.1604983860700568,0.40476190476190477,FALSE
Streptomycin,57-92-1,species,Lactobacillus delbrueckii,Lactobacillus,0.1713249115635956,0.42857142857142855,FALSE
Streptomycin,57-92-1,species,Lactobacillus fermentum,Lactobacillus,1.9886424609584,0.8333333333333334,FALSE
Streptomycin,57-92-1,species,Lactobacillus gallinarum,Lactobacillus,0.10377321250118766,0.2619047619047619,FALSE
Streptomycin,57-92-1,species,Lactobacillus gasseri,Lactobacillus,0.3174239212946301,0.6904761904761905,FALSE
Streptomycin,57-92-1,species,Lactobacillus helveticus,Lactobacillus,0.04674926479659538,0.023809523809523808,FALSE
Streptomycin,57-92-1,species,Lactobacillus johnsonii,Lactobacillus,0.23788122827937644,0.5952380952380952,FALSE
Streptomycin,57-92-1,species,Lactobacillus lactis,Lactobacillus,0.28538068563168917,0.6428571428571429,FALSE
Streptomycin,57-92-1,species,Lactobacillus plantarum,Lactobacillus,2.1133117014843075,0.8809523809523809,FALSE
Streptomycin,57-92-1,species,Lactobacillus reuteri,Lactobacillus,1.8211751294269312,0.8095238095238095,FALSE
Streptomycin,57-92-1,species,Lactobacillus rhamnosus,Lactobacillus,0.1979501735841647,0.5,FALSE
Streptomycin,57-92-1,species,Lactobacillus sakei,Lactobacillus,12.738876686782394,1,FALSE
Streptomycin,57-92-1,genus,Lactobacillus,Lactobacillus,0.3944768884740895,0.7647058823529411,FALSE
Streptomycin,57-92-1,species,Lactococcus lactis,Lactococcus,0.28538068563168917,0.6428571428571429,FALSE
Streptomycin,57-92-1,genus,Lactococcus,Lactococcus,0.28538068563168917,0.6470588235294118,FALSE
Streptomycin,57-92-1,species,Listeria monocytogenes,Listeria,0.6610873777583938,0.7380952380952381,FALSE
Streptomycin,57-92-1,genus,Listeria,Listeria,0.6610873777583938,0.8823529411764706,FALSE
Streptomycin,57-92-1,species,Raoultella spp,Raoultella,0.08326533014438997,0.14285714285714285,FALSE
Streptomycin,57-92-1,genus,Raoultella,Raoultella,0.08326533014438997,0.11764705882352941,FALSE
Streptomycin,57-92-1,species,Salmonella enterica,Salmonella,0.31471715604054107,0.6666666666666666,FALSE
Streptomycin,57-92-1,genus,Salmonella,Salmonella,0.31471715604054107,0.7058823529411765,FALSE
Streptomycin,57-92-1,species,Serratia liquefaciens,Serratia,0.08362230338315195,0.16666666666666666,FALSE
Streptomycin,57-92-1,genus,Serratia,Serratia,0.08362230338315195,0.17647058823529413,FALSE
Streptomycin,57-92-1,species,Staphylococcus aureus,Staphylococcus,0.2201110898565585,0.5238095238095238,FALSE
Streptomycin,57-92-1,species,Staphylococcus coagulase negative,Staphylococcus,0.05687681550799087,0.07142857142857142,FALSE
Streptomycin,57-92-1,species,Staphylococcus hyicus,Staphylococcus,0.13169600844151347,0.3333333333333333,FALSE
Streptomycin,57-92-1,species,Staphylococcus intermedius,Staphylococcus,0.0487470092341673,0.047619047619047616,FALSE
Streptomycin,57-92-1,genus,Staphylococcus,Staphylococcus,0.0946835311291212,0.29411764705882354,FALSE
Streptomycin,57-92-1,species,Streptococcus thermophilus,Streptococcus,0.5564080905760463,0.7142857142857143,FALSE
Streptomycin,57-92-1,genus,Streptococcus,Streptococcus,0.5564080905760463,0.8235294117647058,FALSE
Streptomycin,57-92-1,species,Yersinia spp,Yersinia,0.09334871722427616,0.23809523809523808,FALSE
Streptomycin,57-92-1,genus,Yersinia,Yersinia,0.09334871722427616,0.23529411764705882,FALSE
Sulbactam,68373-14-8,species,Acinetobacter baumannii,Acinetobacter,0.07700485061432262,0.07142857142857142,FALSE
Sulbactam,68373-14-8,genus,Acinetobacter,Acinetobacter,0.07700485061432262,0.09090909090909091,FALSE
Sulbactam,68373-14-8,species,Citrobacter freundii,Citrobacter,2.517941368844781,0.35714285714285715,FALSE
Sulbactam,68373-14-8,genus,Citrobacter,Citrobacter,2.517941368844781,0.36363636363636365,FALSE
Sulbactam,68373-14-8,species,Enterobacter cloacae,Enterobacter,2.825297112650744,0.42857142857142855,FALSE
Sulbactam,68373-14-8,genus,Enterobacter,Enterobacter,2.825297112650744,0.45454545454545453,FALSE
Sulbactam,68373-14-8,species,Enterococcus faecalis,Enterococcus,46.1332834684408,1,FALSE
Sulbactam,68373-14-8,genus,Enterococcus,Enterococcus,46.1332834684408,1,FALSE
Sulbactam,68373-14-8,species,Escherichia coli,Escherichia,1.663926415882506,0.2857142857142857,FALSE
Sulbactam,68373-14-8,genus,Escherichia,Escherichia,1.663926415882506,0.2727272727272727,FALSE
Sulbactam,68373-14-8,species,Klebsiella oxytoca,Klebsiella,1.1711406455848683,0.14285714285714285,FALSE
Sulbactam,68373-14-8,species,Klebsiella pneumoniae,Klebsiella,1.6169610344071936,0.21428571428571427,FALSE
Sulbactam,68373-14-8,genus,Klebsiella,Klebsiella,1.3761136543618837,0.18181818181818182,FALSE
Sulbactam,68373-14-8,species,Proteus mirabilis,Proteus,3.753701029341826,0.5,FALSE
Sulbactam,68373-14-8,species,Proteus vulgaris,Proteus,4.33206526716975,0.5714285714285714,FALSE
Sulbactam,68373-14-8,genus,Proteus,Proteus,4.032527476974096,0.5454545454545454,FALSE
Sulbactam,68373-14-8,species,Pseudomonas aeruginosa,Pseudomonas,23.561418555060214,0.9285714285714286,FALSE
Sulbactam,68373-14-8,genus,Pseudomonas,Pseudomonas,23.561418555060214,0.9090909090909091,FALSE
Sulbactam,68373-14-8,species,Serratia marcescens,Serratia,5.2004759268377185,0.6428571428571429,FALSE
Sulbactam,68373-14-8,genus,Serratia,Serratia,5.2004759268377185,0.6363636363636364,FALSE
Sulbactam,68373-14-8,species,Staphylococcus aureus,Staphylococcus,6.542243929400734,0.7142857142857143,FALSE
Sulbactam,68373-14-8,species,Staphylococcus coagulase negative,Staphylococcus,10.585528164444174,0.7857142857142857,FALSE
Sulbactam,68373-14-8,genus,Staphylococcus,Staphylococcus,8.321845190421135,0.7272727272727273,FALSE
Sulbactam,68373-14-8,species,Stenotrophomonas maltophilia,Stenotrophomonas,15.738276522141255,0.8571428571428571,FALSE
Sulbactam,68373-14-8,genus,Stenotrophomonas,Stenotrophomonas,15.738276522141255,0.8181818181818182,FALSE
Sulfamethoxazole,723-46-6,species,Enterobacter agglomerans,Enterobacter,0.3685151788098055,0.18181818181818182,FALSE
Sulfamethoxazole,723-46-6,species,Enterobacter cloacae,Enterobacter,0.481858762618731,0.36363636363636365,FALSE
Sulfamethoxazole,723-46-6,species,Enterobacter dissolvens,Enterobacter,0.4675520030625872,0.2727272727272727,FALSE
Sulfamethoxazole,723-46-6,genus,Enterobacter,Enterobacter,0.4362495793925738,0.2857142857142857,FALSE
Sulfamethoxazole,723-46-6,species,Escherichia coli,Escherichia,0.4850678746055111,0.45454545454545453,FALSE
Sulfamethoxazole,723-46-6,genus,Escherichia,Escherichia,0.4850678746055111,0.42857142857142855,FALSE
Sulfamethoxazole,723-46-6,species,Klebsiella oxytoca,Klebsiella,0.9758747154597424,0.8181818181818182,FALSE
Sulfamethoxazole,723-46-6,species,Klebsiella pneumoniae,Klebsiella,0.7476446836767449,0.5454545454545454,FALSE
Sulfamethoxazole,723-46-6,genus,Klebsiella,Klebsiella,0.8541706755374083,0.7142857142857143,FALSE
Sulfamethoxazole,723-46-6,species,Listeria monocytogenes,Listeria,1.6269613529116256,1,FALSE
Sulfamethoxazole,723-46-6,genus,Listeria,Listeria,1.6269613529116256,1,FALSE
Sulfamethoxazole,723-46-6,species,Salmonella enterica,Salmonella,1.1001217667677905,0.9090909090909091,FALSE
Sulfamethoxazole,723-46-6,genus,Salmonella,Salmonella,1.1001217667677905,0.8571428571428571,FALSE
Sulfamethoxazole,723-46-6,species,Staphylococcus aureus,Staphylococcus,0.824256378610794,0.7272727272727273,FALSE
Sulfamethoxazole,723-46-6,species,Staphylococcus hyicus,Staphylococcus,0.7974310206788494,0.6363636363636364,FALSE
Sulfamethoxazole,723-46-6,genus,Staphylococcus,Staphylococcus,0.8107327582481527,0.5714285714285714,FALSE
Sulfamethoxazole,723-46-6,species,Streptococcus agalactiae,Streptococcus,0.13472853221596778,0.09090909090909091,FALSE
Sulfamethoxazole,723-46-6,genus,Streptococcus,Streptococcus,0.13472853221596778,0.14285714285714285,FALSE
Tedizolid,856866-72-3,species,Enterococcus faecalis,Enterococcus,0.01979899180269765,0.9166666666666666,FALSE
Tedizolid,856866-72-3,species,Enterococcus faecium,Enterococcus,0.02040537148457739,1,FALSE
Tedizolid,856866-72-3,genus,Enterococcus,Enterococcus,0.020099895093113,1,TRUE
Tedizolid,856866-72-3,species,Peptostreptococcus spp,Peptostreptococcus,0.00544893835574758,0.16666666666666666,FALSE
Tedizolid,856866-72-3,genus,Peptostreptococcus,Peptostreptococcus,0.00544893835574758,0.25,TRUE
Tedizolid,856866-72-3,species,Staphylococcus aureus,Staphylococcus,0.00878057619634043,0.5,FALSE
Tedizolid,856866-72-3,species,Staphylococcus aureus MRSA,Staphylococcus,0.00898543038340362,0.5833333333333334,FALSE
Tedizolid,856866-72-3,species,Staphylococcus aureus MSSA,Staphylococcus,0.00780433593725028,0.4166666666666667,FALSE
Tedizolid,856866-72-3,species,Staphylococcus haemolyticus,Staphylococcus,0.00757475109030556,0.3333333333333333,FALSE
Tedizolid,856866-72-3,species,Staphylococcus lugdunensis,Staphylococcus,0.00569002035722797,0.25,FALSE
Tedizolid,856866-72-3,genus,Staphylococcus,Staphylococcus,0.00766965817087995,0.5,TRUE
Tedizolid,856866-72-3,species,Streptococcus agalactiae,Streptococcus,0.01403750467914392,0.75,FALSE
Tedizolid,856866-72-3,species,Streptococcus anginosus,Streptococcus,0.00309165516600586,0.08333333333333333,FALSE
Tedizolid,856866-72-3,species,Streptococcus pyogenes,Streptococcus,0.01091315002993067,0.6666666666666666,FALSE
Tedizolid,856866-72-3,species,"Streptococcus, viridans group",Streptococcus,0.01412994052150626,0.8333333333333334,FALSE
Tedizolid,856866-72-3,genus,Streptococcus,Streptococcus,0.00904467269473319,0.75,TRUE
Teicoplanin,61036-62-2,species,Clostridium difficile,Clostridium,0.00467186344066236,0.1724137931034483,FALSE
Teicoplanin,61036-62-2,genus,Clostridium,Clostridium,0.00467186344066236,0.25,TRUE
Teicoplanin,61036-62-2,species,Enterococcus faecalis,Enterococcus,0.04048271891895654,0.896551724137931,FALSE
Teicoplanin,61036-62-2,species,Enterococcus faecium,Enterococcus,0.04375769058540513,0.9655172413793104,FALSE
Teicoplanin,61036-62-2,species,Enterococcus spp,Enterococcus,0.06004164109843554,1,FALSE
Teicoplanin,61036-62-2,genus,Enterococcus,Enterococcus,0.04737968911677926,1,TRUE
Teicoplanin,61036-62-2,species,Staphylococcus aureus,Staphylococcus,0.01752380748979965,0.6551724137931034,FALSE
Teicoplanin,61036-62-2,species,Staphylococcus aureus MRSA,Staphylococcus,0.01889442932659847,0.6896551724137931,FALSE
Teicoplanin,61036-62-2,species,Staphylococcus aureus MSSA,Staphylococcus,0.02064194369394743,0.7931034482758621,FALSE
Teicoplanin,61036-62-2,species,Staphylococcus capitis,Staphylococcus,0.00565560201638265,0.20689655172413793,FALSE
Teicoplanin,61036-62-2,species,Staphylococcus coagulase negative,Staphylococcus,0.01909017540220379,0.7241379310344828,FALSE
Teicoplanin,61036-62-2,species,Staphylococcus coagulase negative MRSE,Staphylococcus,0.04134226254131431,0.9310344827586207,FALSE
Teicoplanin,61036-62-2,species,Staphylococcus cohnii,Staphylococcus,0.01338322669675969,0.5517241379310345,FALSE
Teicoplanin,61036-62-2,species,Staphylococcus epidermidis,Staphylococcus,0.02760676748269571,0.8275862068965517,FALSE
Teicoplanin,61036-62-2,species,Staphylococcus epidermidis MSSE,Staphylococcus,0.01630625903190098,0.6206896551724138,FALSE
Teicoplanin,61036-62-2,species,Staphylococcus haemolyticus,Staphylococcus,0.03588275422222308,0.8620689655172413,FALSE
Teicoplanin,61036-62-2,species,Staphylococcus hominis,Staphylococcus,0.00634599215650674,0.27586206896551724,FALSE
Teicoplanin,61036-62-2,species,Staphylococcus intermedius,Staphylococcus,0.00336033356059484,0.06896551724137931,FALSE
Teicoplanin,61036-62-2,species,Staphylococcus lugdunensis,Staphylococcus,0.00589102410738561,0.2413793103448276,FALSE
Teicoplanin,61036-62-2,species,Staphylococcus saprophyticus,Staphylococcus,0.01981652734776474,0.7586206896551724,FALSE
